,regionID,regionName,constellationID,constellationName,solarSystemID,solarSystemName
900,10000011,Great Wildlands,20000132,730-KH,30000903,E02-IK
901,10000011,Great Wildlands,20000132,730-KH,30000904,N-DQ0D
902,10000011,Great Wildlands,20000132,730-KH,30000905,M-MD3B
903,10000011,Great Wildlands,20000133,U-3HAO,30000906,FVXK-D
904,10000011,Great Wildlands,20000133,U-3HAO,30000907,6EG7-R
905,10000011,Great Wildlands,20000133,U-3HAO,30000908,56D-TC
906,10000011,Great Wildlands,20000133,U-3HAO,30000909,2X7Z-L
907,10000011,Great Wildlands,20000133,U-3HAO,30000910,8DL-CP
908,10000011,Great Wildlands,20000133,U-3HAO,30000911,UMDQ-6
909,10000011,Great Wildlands,20000134,K-DLD2,30000912,504Z-V
910,10000011,Great Wildlands,20000134,K-DLD2,30000913,F8K-WQ
911,10000011,Great Wildlands,20000134,K-DLD2,30000914,AB-FZE
912,10000011,Great Wildlands,20000134,K-DLD2,30000915,N-6Z8B
913,10000011,Great Wildlands,20000134,K-DLD2,30000916,YUY-LM
914,10000011,Great Wildlands,20000134,K-DLD2,30000917,NE-3GR
915,10000011,Great Wildlands,20000135,V-LQBF,30000918,Y4-GQV
916,10000011,Great Wildlands,20000135,V-LQBF,30000919,7-IDWY
917,10000011,Great Wildlands,20000135,V-LQBF,30000920,AZF-GH
918,10000011,Great Wildlands,20000135,V-LQBF,30000921,UT-UZB
919,10000011,Great Wildlands,20000135,V-LQBF,30000922,M-EKDF
920,10000011,Great Wildlands,20000135,V-LQBF,30000923,CRXA-Y
921,10000011,Great Wildlands,20000135,V-LQBF,30000924,VXO-OM
922,10000011,Great Wildlands,20000135,V-LQBF,30000925,BY5-V8
923,10000011,Great Wildlands,20000135,V-LQBF,30000926,TET3-B
924,10000011,Great Wildlands,20000136,BB8E-G,30000927,VKU-BG
925,10000011,Great Wildlands,20000136,BB8E-G,30000928,WPR-EI
926,10000011,Great Wildlands,20000136,BB8E-G,30000929,0NV-YU
927,10000011,Great Wildlands,20000136,BB8E-G,30000930,V-2GYS
928,10000011,Great Wildlands,20000136,BB8E-G,30000931,168-6H
929,10000011,Great Wildlands,20000136,BB8E-G,30000932,W-RFUO
930,10000011,Great Wildlands,20000136,BB8E-G,30000933,AI-EVH
931,10000011,Great Wildlands,20000136,BB8E-G,30000934,F-MKH3
932,10000011,Great Wildlands,20000136,BB8E-G,30000935,ZM-DNR
933,10000011,Great Wildlands,20000137,IYOO-M,30000936,GF-3FL
934,10000011,Great Wildlands,20000137,IYOO-M,30000937,ZJ-GOU
935,10000011,Great Wildlands,20000137,IYOO-M,30000938,QQ3-YI
936,10000011,Great Wildlands,20000137,IYOO-M,30000939,9-34L5
937,10000011,Great Wildlands,20000137,IYOO-M,30000940,0R-GZQ
938,10000011,Great Wildlands,20000137,IYOO-M,30000941,QM-20X
939,10000011,Great Wildlands,20000138,Q-PVMK,30000942,8YC-AN
940,10000011,Great Wildlands,20000138,Q-PVMK,30000943,7Q-8Z2
941,10000011,Great Wildlands,20000138,Q-PVMK,30000944,SUR-F7
942,10000011,Great Wildlands,20000138,Q-PVMK,30000945,OK-6XN
943,10000011,Great Wildlands,20000138,Q-PVMK,30000946,Q2FL-T
944,10000011,Great Wildlands,20000138,Q-PVMK,30000947,Y7-XFD
945,10000011,Great Wildlands,20000138,Q-PVMK,30000948,U3K-4A
946,10000011,Great Wildlands,20000139,AP-S8F,30000949,P1T-LP
947,10000011,Great Wildlands,20000139,AP-S8F,30000950,R-ESG0
948,10000011,Great Wildlands,20000139,AP-S8F,30000951,CI4M-T
949,10000011,Great Wildlands,20000139,AP-S8F,30000952,I-QRJA
950,10000011,Great Wildlands,20000139,AP-S8F,30000953,M-YWAL
951,10000011,Great Wildlands,20000139,AP-S8F,30000954,DE71-9
952,10000011,Great Wildlands,20000139,AP-S8F,30000955,7JF-0Z
953,10000011,Great Wildlands,20000140,T-W4L3,30000956,IX8-JB
954,10000011,Great Wildlands,20000140,T-W4L3,30000957,WTIE-6
955,10000011,Great Wildlands,20000140,T-W4L3,30000958,Y-DSSK
956,10000011,Great Wildlands,20000140,T-W4L3,30000959,F5-CGW
957,10000011,Great Wildlands,20000140,T-W4L3,30000960,H9S-WC
958,10000011,Great Wildlands,20000140,T-W4L3,30000961,B-ROFP
959,10000011,Great Wildlands,20000140,T-W4L3,30000962,1L-AED
960,10000011,Great Wildlands,20000140,T-W4L3,30000963,1C-953
961,10000011,Great Wildlands,20000141,V-4QJC,30000964,SL-YBS
962,10000011,Great Wildlands,20000141,V-4QJC,30000965,UNJ-GX
963,10000011,Great Wildlands,20000141,V-4QJC,30000966,0PI4-E
964,10000011,Great Wildlands,20000141,V-4QJC,30000967,6WT-BE
965,10000011,Great Wildlands,20000141,V-4QJC,30000968,L1S-G1
966,10000011,Great Wildlands,20000141,V-4QJC,30000969,9SNK-O
967,10000011,Great Wildlands,20000141,V-4QJC,30000970,B-VIP9
968,10000011,Great Wildlands,20000142,DYK-G8,30000971,LXTC-S
969,10000011,Great Wildlands,20000142,DYK-G8,30000972,WE3-BX
970,10000011,Great Wildlands,20000142,DYK-G8,30000973,H7O-JZ
971,10000011,Great Wildlands,20000142,DYK-G8,30000974,H-8F5Q
972,10000011,Great Wildlands,20000142,DYK-G8,30000975,O-RXCZ
973,10000011,Great Wildlands,20000142,DYK-G8,30000976,4M-P1I
974,10000011,Great Wildlands,20000143,L-TEVM,30000977,P7UZ-T
975,10000011,Great Wildlands,20000143,L-TEVM,30000978,PUZ-IO
976,10000011,Great Wildlands,20000143,L-TEVM,30000979,HB-1NJ
977,10000011,Great Wildlands,20000143,L-TEVM,30000980,EOE3-N
978,10000011,Great Wildlands,20000143,L-TEVM,30000981,F7A-MR
979,10000011,Great Wildlands,20000143,L-TEVM,30000982,O-8SOC
980,10000011,Great Wildlands,20000144,HRJG-D,30000983,OJOS-T
981,10000011,Great Wildlands,20000144,HRJG-D,30000984,V89M-R
982,10000011,Great Wildlands,20000144,HRJG-D,30000985,66U-1P
983,10000011,Great Wildlands,20000144,HRJG-D,30000986,BRT-OP
984,10000011,Great Wildlands,20000144,HRJG-D,30000987,JUK0-1
985,10000011,Great Wildlands,20000144,HRJG-D,30000988,V-IH6B
986,10000011,Great Wildlands,20000145,W-3Y6D,30000989,52V6-B
987,10000011,Great Wildlands,20000145,W-3Y6D,30000990,PUC-JZ
988,10000011,Great Wildlands,20000145,W-3Y6D,30000991,SB-23C
989,10000011,Great Wildlands,20000145,W-3Y6D,30000992,5FCV-A
990,10000011,Great Wildlands,20000145,W-3Y6D,30000993,O-OVOQ
991,10000011,Great Wildlands,20000145,W-3Y6D,30000994,92-B0X
992,10000011,Great Wildlands,20000146,I3-2J0,30000995,0-3VW8
993,10000011,Great Wildlands,20000146,I3-2J0,30000996,28-QWU
994,10000011,Great Wildlands,20000146,I3-2J0,30000997,UD-AOK
995,10000011,Great Wildlands,20000146,I3-2J0,30000998,M9U-75
996,10000011,Great Wildlands,20000146,I3-2J0,30000999,N-RAEL
997,10000011,Great Wildlands,20000146,I3-2J0,30001000,K-IYNW
998,10000012,Curse,20000147,Tranquility,30001001,H-ADOC
999,10000012,Curse,20000147,Tranquility,30001002,G-G78S
1000,10000012,Curse,20000147,Tranquility,30001003,UW9B-F
1001,10000012,Curse,20000147,Tranquility,30001004,ZZ-ZWC
1002,10000012,Curse,20000147,Tranquility,30001005,OSY-UD
1003,10000012,Curse,20000147,Tranquility,30001006,K-MGJ7
1004,10000012,Curse,20000148,Paradise,30001007,JWJ-P1
1005,10000012,Curse,20000148,Paradise,30001008,V-IUEL
1006,10000012,Curse,20000148,Paradise,30001009,0SHT-A
1007,10000012,Curse,20000148,Paradise,30001010,D87E-A
1008,10000012,Curse,20000148,Paradise,30001011,K-B2D3
1009,10000012,Curse,20000148,Paradise,30001012,PO4F-3
1010,10000012,Curse,20000148,Paradise,30001013,J7A-UR
1011,10000012,Curse,20000148,Paradise,30001014,5E-VR8
1012,10000012,Curse,20000148,Paradise,30001015,V7D-JD
1013,10000012,Curse,20000149,Elysium,30001016,HLW-HP
1014,10000012,Curse,20000149,Elysium,30001017,8G-MQV
1015,10000012,Curse,20000149,Elysium,30001018,RA-NXN
1016,10000012,Curse,20000149,Elysium,30001019,VOL-MI
1017,10000012,Curse,20000149,Elysium,30001020,KLMT-W
1018,10000012,Curse,20000149,Elysium,30001021,XX9-WV
1019,10000012,Curse,20000150,Sound,30001022,AAM-1A
1020,10000012,Curse,20000150,Sound,30001023,EW-JR5
1021,10000012,Curse,20000150,Sound,30001024,YKE4-3
1022,10000012,Curse,20000150,Sound,30001025,CL-85V
1023,10000012,Curse,20000150,Sound,30001026,K-QWHE
1024,10000012,Curse,20000150,Sound,30001027,MDD-79
1025,10000012,Curse,20000150,Sound,30001028,RMOC-W
1026,10000012,Curse,20000151,Rapture,30001029,ES-UWY
1027,10000012,Curse,20000151,Rapture,30001030,S1DP-Y
1028,10000012,Curse,20000151,Rapture,30001031,Y-DW5K
1029,10000012,Curse,20000151,Rapture,30001032,M-N7WD
1030,10000012,Curse,20000151,Rapture,30001033,QFEW-K
1031,10000012,Curse,20000151,Rapture,30001034,CVY-UC
1032,10000012,Curse,20000151,Rapture,30001035,EQX-AE
1033,10000012,Curse,20000152,Hale,30001036,G-R4W1
1034,10000012,Curse,20000152,Hale,30001037,BPK-XK
1035,10000012,Curse,20000152,Hale,30001038,LJ-YSW
1036,10000012,Curse,20000152,Hale,30001039,Y-K50G
1037,10000012,Curse,20000152,Hale,30001040,K88X-J
1038,10000012,Curse,20000152,Hale,30001041,G-0Q86
1039,10000012,Curse,20000152,Hale,30001042,CL-1JE
1040,10000012,Curse,20000152,Hale,30001043,J4UD-J
1041,10000012,Curse,20000153,Heaven,30001044,Hemin
1042,10000012,Curse,20000153,Heaven,30001045,Utopia
1043,10000012,Curse,20000153,Heaven,30001046,Jorund
1044,10000012,Curse,20000153,Heaven,30001047,Doril
1045,10000012,Curse,20000153,Heaven,30001048,Litom
1046,10000012,Curse,20000153,Heaven,30001049,Farit
1047,10000012,Curse,20000153,Heaven,30001050,Jamunda
1048,10000013,Malpais,20000154,4R-HUN,30001051,TD-4XL
1049,10000013,Malpais,20000154,4R-HUN,30001052,IBOX-2
1050,10000013,Malpais,20000154,4R-HUN,30001053,8AB-Q4
1051,10000013,Malpais,20000154,4R-HUN,30001054,VW-PXL
1052,10000013,Malpais,20000154,4R-HUN,30001055,JA-G0T
1053,10000013,Malpais,20000154,4R-HUN,30001056,IF-KD1
1054,10000013,Malpais,20000155,XI0-X2,30001057,7-YHRX
1055,10000013,Malpais,20000155,XI0-X2,30001058,Y6-9LF
1056,10000013,Malpais,20000155,XI0-X2,30001059,X-PQEX
1057,10000013,Malpais,20000155,XI0-X2,30001060,N-H95C
1058,10000013,Malpais,20000155,XI0-X2,30001061,NSI-MW
1059,10000013,Malpais,20000155,XI0-X2,30001062,N-YLOE
1060,10000013,Malpais,20000156,1M4-FN,30001063,NBO-O0
1061,10000013,Malpais,20000156,1M4-FN,30001064,F-TQWO
1062,10000013,Malpais,20000156,1M4-FN,30001065,0-TRV1
1063,10000013,Malpais,20000156,1M4-FN,30001066,13-49W
1064,10000013,Malpais,20000156,1M4-FN,30001067,6UT-1K
1065,10000013,Malpais,20000156,1M4-FN,30001068,O8W-5O
1066,10000013,Malpais,20000157,UL8-RD,30001069,LH-PLU
1067,10000013,Malpais,20000157,UL8-RD,30001070,AZA-QE
1068,10000013,Malpais,20000157,UL8-RD,30001071,8-2JZA
1069,10000013,Malpais,20000157,UL8-RD,30001072,ZT-L3S
1070,10000013,Malpais,20000157,UL8-RD,30001073,VVB-QH
1071,10000013,Malpais,20000157,UL8-RD,30001074,Z-DDVJ
1072,10000013,Malpais,20000158,3TS-12,30001075,7-2Z93
1073,10000013,Malpais,20000158,3TS-12,30001076,B-VFDD
1074,10000013,Malpais,20000158,3TS-12,30001077,A0M-R8
1075,10000013,Malpais,20000158,3TS-12,30001078,LY-WRW
1076,10000013,Malpais,20000158,3TS-12,30001079,9F-ERQ
1077,10000013,Malpais,20000158,3TS-12,30001080,QCGG-Q
1078,10000013,Malpais,20000158,3TS-12,30001081,1NZV-7
1079,10000013,Malpais,20000158,3TS-12,30001082,NIM-FY
1080,10000013,Malpais,20000159,E6EO-H,30001083,DAI-SH
1081,10000013,Malpais,20000159,E6EO-H,30001084,V3P-AZ
1082,10000013,Malpais,20000159,E6EO-H,30001085,C-KW6X
1083,10000013,Malpais,20000159,E6EO-H,30001086,X1W-AL
1084,10000013,Malpais,20000159,E6EO-H,30001087,F-WZYG
1085,10000013,Malpais,20000159,E6EO-H,30001088,S-R9J2
1086,10000013,Malpais,20000159,E6EO-H,30001089,XU-BF8
1087,10000013,Malpais,20000159,E6EO-H,30001090,RIU-GC
1088,10000013,Malpais,20000160,PFL-QY,30001091,Z0H2-4
1089,10000013,Malpais,20000160,PFL-QY,30001092,63-7Q6
1090,10000013,Malpais,20000160,PFL-QY,30001093,XCZ5-Y
1091,10000013,Malpais,20000160,PFL-QY,30001094,NRD-5Q
1092,10000013,Malpais,20000160,PFL-QY,30001095,W5-205
1093,10000013,Malpais,20000160,PFL-QY,30001096,T-4H0B
1094,10000013,Malpais,20000161,7UNX-J,30001097,Z-EKCY
1095,10000013,Malpais,20000161,7UNX-J,30001098,SH-YZY
1096,10000013,Malpais,20000161,7UNX-J,30001099,O7-RFZ
1097,10000013,Malpais,20000161,7UNX-J,30001100,CLW-SI
1098,10000013,Malpais,20000161,7UNX-J,30001101,5-A0PX
1099,10000013,Malpais,20000161,7UNX-J,30001102,R-RMDH
1100,10000013,Malpais,20000162,D-YKXH,30001103,2XI8-Y
1101,10000013,Malpais,20000162,D-YKXH,30001104,5B-YDD
1102,10000013,Malpais,20000162,D-YKXH,30001105,W-XY4J
1103,10000013,Malpais,20000162,D-YKXH,30001106,PWPY-4
1104,10000013,Malpais,20000162,D-YKXH,30001107,QZ1-OH
1105,10000013,Malpais,20000162,D-YKXH,30001108,Y-XZA7
1106,10000013,Malpais,20000163,G-HISF,30001109,1-EVAX
1107,10000013,Malpais,20000163,G-HISF,30001110,I8-AJY
1108,10000013,Malpais,20000163,G-HISF,30001111,6-WMKE
1109,10000013,Malpais,20000163,G-HISF,30001112,J-Z8C2
1110,10000013,Malpais,20000163,G-HISF,30001113,XTVZ-E
1111,10000013,Malpais,20000163,G-HISF,30001114,APES-G
1112,10000013,Malpais,20000163,G-HISF,30001115,B2J-5N
1113,10000013,Malpais,20000163,G-HISF,30001116,2Z-HPQ
1114,10000013,Malpais,20000164,GDBW-2,30001117,NBW-GD
1115,10000013,Malpais,20000164,GDBW-2,30001118,YM-SRU
1116,10000013,Malpais,20000164,GDBW-2,30001119,LO5-LN
1117,10000013,Malpais,20000164,GDBW-2,30001120,06-70G
1118,10000013,Malpais,20000164,GDBW-2,30001121,UYG-YX
1119,10000013,Malpais,20000164,GDBW-2,30001122,GL6S-2
1120,10000013,Malpais,20000164,GDBW-2,30001123,RUF3-O
1121,10000013,Malpais,20000164,GDBW-2,30001124,C-NMG9
1122,10000013,Malpais,20000164,GDBW-2,30001125,P3X-TN
1123,10000013,Malpais,20000165,WS5L-X,30001126,N6NK-J
1124,10000013,Malpais,20000165,WS5L-X,30001127,TP-APY
1125,10000013,Malpais,20000165,WS5L-X,30001128,9NI-FW
1126,10000013,Malpais,20000165,WS5L-X,30001129,H-EBQG
1127,10000013,Malpais,20000165,WS5L-X,30001130,DOA-YU
1128,10000013,Malpais,20000165,WS5L-X,30001131,ZOPZ-6
1129,10000013,Malpais,20000166,MW49-U,30001132,863P-X
1130,10000013,Malpais,20000166,MW49-U,30001133,ZO-YJZ
1131,10000013,Malpais,20000166,MW49-U,30001134,6A-FUY
1132,10000013,Malpais,20000166,MW49-U,30001135,HG-YEQ
1133,10000013,Malpais,20000166,MW49-U,30001136,2FL-5W
1134,10000013,Malpais,20000166,MW49-U,30001137,QSCO-D
1135,10000013,Malpais,20000166,MW49-U,30001138,RXTY-4
1136,10000013,Malpais,20000166,MW49-U,30001139,RSE-PT
1137,10000013,Malpais,20000167,PX0-P4,30001140,WVJU-4
1138,10000013,Malpais,20000167,PX0-P4,30001141,7T-0QS
1139,10000013,Malpais,20000167,PX0-P4,30001142,RWML-A
1140,10000013,Malpais,20000167,PX0-P4,30001143,V-JCJS
1141,10000013,Malpais,20000167,PX0-P4,30001144,8C-VE3
1142,10000013,Malpais,20000167,PX0-P4,30001145,S5W-1Z
1143,10000013,Malpais,20000167,PX0-P4,30001146,IL-OL1
1144,10000013,Malpais,20000168,2747-4,30001147,POQP-K
1145,10000013,Malpais,20000168,2747-4,30001148,FO9-FZ
1146,10000013,Malpais,20000168,2747-4,30001149,4QY-NT
1147,10000013,Malpais,20000168,2747-4,30001150,0-N1BJ
1148,10000013,Malpais,20000168,2747-4,30001151,T-8GWA
1149,10000013,Malpais,20000168,2747-4,30001152,UW-6MW
1150,10000014,Catch,20000169,UX3-N2,30001153,F9E-KX
1151,10000014,Catch,20000169,UX3-N2,30001154,9KOE-A
1152,10000014,Catch,20000169,UX3-N2,30001155,U-QVWD
1153,10000014,Catch,20000169,UX3-N2,30001156,B-3QPD
1154,10000014,Catch,20000169,UX3-N2,30001157,36N-HZ
1155,10000014,Catch,20000169,UX3-N2,30001158,SV5-8N
1156,10000014,Catch,20000169,UX3-N2,30001159,HY-RWO
1157,10000014,Catch,20000169,UX3-N2,30001160,WD-VTV
1158,10000014,Catch,20000169,UX3-N2,30001161,HED-GP
1159,10000014,Catch,20000169,UX3-N2,30001162,V-3YG7
1160,10000014,Catch,20000170,N-OGI1,30001163,QSM-LM
1161,10000014,Catch,20000170,N-OGI1,30001164,KDF-GY
1162,10000014,Catch,20000170,N-OGI1,30001165,QBQ-RF
1163,10000014,Catch,20000170,N-OGI1,30001166,9-8GBA
1164,10000014,Catch,20000170,N-OGI1,30001167,6-K738
1165,10000014,Catch,20000170,N-OGI1,30001168,ZXIC-7
1166,10000014,Catch,20000170,N-OGI1,30001169,2J-WJY
1167,10000014,Catch,20000171,EM-L3K,30001170,1P-WGB
1168,10000014,Catch,20000171,EM-L3K,30001171,F4R2-Q
1169,10000014,Catch,20000171,EM-L3K,30001172,K0CN-3
1170,10000014,Catch,20000171,EM-L3K,30001173,WLAR-J
1171,10000014,Catch,20000171,EM-L3K,30001174,L7XS-5
1172,10000014,Catch,20000171,EM-L3K,30001175,VA6-DR
1173,10000014,Catch,20000172,ZW-BY5,30001176,S-U2VD
1174,10000014,Catch,20000172,ZW-BY5,30001177,GE-94X
1175,10000014,Catch,20000172,ZW-BY5,30001178,GMLH-K
1176,10000014,Catch,20000172,ZW-BY5,30001179,W9-DID
1177,10000014,Catch,20000172,ZW-BY5,30001180,KW-I6T
1178,10000014,Catch,20000172,ZW-BY5,30001181,EX-0LQ
1179,10000014,Catch,20000173,JZV-O6,30001182,MB-NKE
1180,10000014,Catch,20000173,JZV-O6,30001183,G-7WUF
1181,10000014,Catch,20000173,JZV-O6,30001184,6-MM99
1182,10000014,Catch,20000173,JZV-O6,30001185,JBY6-F
1183,10000014,Catch,20000173,JZV-O6,30001186,FZ-6A5
1184,10000014,Catch,20000173,JZV-O6,30001187,RNF-YH
1185,10000014,Catch,20000174,XR9-LP,30001188,I-8D0G
1186,10000014,Catch,20000174,XR9-LP,30001189,R-K4QY
1187,10000014,Catch,20000174,XR9-LP,30001190,JWZ2-V
1188,10000014,Catch,20000174,XR9-LP,30001191,OGL8-Q
1189,10000014,Catch,20000174,XR9-LP,30001192,GJ0-OJ
1190,10000014,Catch,20000174,XR9-LP,30001193,A-803L
1191,10000014,Catch,20000174,XR9-LP,30001194,WQH-4K
1192,10000014,Catch,20000174,XR9-LP,30001195,J-ODE7
1193,10000014,Catch,20000174,XR9-LP,30001196,Q-S7ZD
1194,10000014,Catch,20000174,XR9-LP,30001197,6X7-JO
1195,10000014,Catch,20000175,9HXQ-G,30001198,GE-8JV
1196,10000014,Catch,20000175,9HXQ-G,30001199,3-OKDA
1197,10000014,Catch,20000175,9HXQ-G,30001200,3GD6-8
1198,10000014,Catch,20000175,9HXQ-G,30001201,4M-HGL
1199,10000014,Catch,20000175,9HXQ-G,30001202,MY-W1V
1200,10000014,Catch,20000175,9HXQ-G,30001203,AX-DOT
1201,10000014,Catch,20000175,9HXQ-G,30001204,YHN-3K
1202,10000014,Catch,20000176,FDR-EQ,30001205,CB4-Q2
1203,10000014,Catch,20000176,FDR-EQ,30001206,CBL-XP
1204,10000014,Catch,20000176,FDR-EQ,30001207,WJ-9YO
1205,10000014,Catch,20000176,FDR-EQ,30001208,UQ-PWD
1206,10000014,Catch,20000176,FDR-EQ,30001209,N-8BZ6
1207,10000014,Catch,20000176,FDR-EQ,30001210,A-VILQ
1208,10000014,Catch,20000176,FDR-EQ,30001211,X3FQ-W
1209,10000014,Catch,20000176,FDR-EQ,30001212,3-SFWG
1210,10000014,Catch,20000177,T-1WDH,30001213,MUXX-4
1211,10000014,Catch,20000177,T-1WDH,30001214,E1-4YH
1212,10000014,Catch,20000177,T-1WDH,30001215,B-XJX4
1213,10000014,Catch,20000177,T-1WDH,30001216,AOK-WQ
1214,10000014,Catch,20000177,T-1WDH,30001217,E3-SDZ
1215,10000014,Catch,20000177,T-1WDH,30001218,7LHB-Z
1216,10000014,Catch,20000178,A-JI5E,30001219,8B-2YA
1217,10000014,Catch,20000178,A-JI5E,30001220,SNFV-I
1218,10000014,Catch,20000178,A-JI5E,30001221,HP-64T
1219,10000014,Catch,20000178,A-JI5E,30001222,V2-VC2
1220,10000014,Catch,20000178,A-JI5E,30001223,L-B55M
1221,10000014,Catch,20000178,A-JI5E,30001224,CX65-5
1222,10000014,Catch,20000178,A-JI5E,30001225,JA-O6J
1223,10000014,Catch,20000179,T-HHHT,30001226,ZQ-Z3Y
1224,10000014,Catch,20000179,T-HHHT,30001227,G-AOTH
1225,10000014,Catch,20000179,T-HHHT,30001228,TA3T-3
1226,10000014,Catch,20000179,T-HHHT,30001229,E-YJ8G
1227,10000014,Catch,20000179,T-HHHT,30001230,J6QB-P
1228,10000014,Catch,20000179,T-HHHT,30001231,KA6D-K
1229,10000014,Catch,20000180,NNLX-K,30001232,7MD-S1
1230,10000014,Catch,20000180,NNLX-K,30001233,ERVK-P
1231,10000014,Catch,20000180,NNLX-K,30001234,UL-7I8
1232,10000014,Catch,20000180,NNLX-K,30001235,BR-N97
1233,10000014,Catch,20000180,NNLX-K,30001236,IS-R7P
1234,10000014,Catch,20000180,NNLX-K,30001237,S25C-K
1235,10000014,Catch,20000181,6JCS-4,30001238,K717-8
1236,10000014,Catch,20000181,6JCS-4,30001239,NH-1X6
1237,10000014,Catch,20000181,6JCS-4,30001240,KH0Z-0
1238,10000014,Catch,20000181,6JCS-4,30001241,5-N2EY
1239,10000014,Catch,20000181,6JCS-4,30001242,KB-U56
1240,10000014,Catch,20000181,6JCS-4,30001243,JGW-OT
1241,10000014,Catch,20000181,6JCS-4,30001244,UCG4-B
1242,10000014,Catch,20000181,6JCS-4,30001245,BUZ-DB
1243,10000014,Catch,20000182,U-JTBT,30001246,QETZ-W
1244,10000014,Catch,20000182,U-JTBT,30001247,WFC-MY
1245,10000014,Catch,20000182,U-JTBT,30001248,Q-U96U
1246,10000014,Catch,20000182,U-JTBT,30001249,X4-WL0
1247,10000014,Catch,20000182,U-JTBT,30001250,W-MPTH
1248,10000014,Catch,20000182,U-JTBT,30001251,4NBN-9
1249,10000014,Catch,20000182,U-JTBT,30001252,EX6-AO
1250,10000014,Catch,20000182,U-JTBT,30001253,CZK-ZQ
1251,10000014,Catch,20000183,BRP2-K,30001254,CNC-4V
1252,10000014,Catch,20000183,BRP2-K,30001255,Y-PNRL
1253,10000014,Catch,20000183,BRP2-K,30001256,FAT-6P
1254,10000014,Catch,20000183,BRP2-K,30001257,6BPS-T
1255,10000014,Catch,20000183,BRP2-K,30001258,25S-6P
1256,10000014,Catch,20000183,BRP2-K,30001259,RR-D05
1257,10000014,Catch,20000183,BRP2-K,30001260,4-07MU
1258,10000015,Venal,20000184,1G-8KY,30001261,Y-W1Q3
1259,10000015,Venal,20000184,1G-8KY,30001262,Y6-HPG
1260,10000015,Venal,20000184,1G-8KY,30001263,Z-GY5S
1261,10000015,Venal,20000184,1G-8KY,30001264,KK-L97
1262,10000015,Venal,20000184,1G-8KY,30001265,R-KZK7
1263,10000015,Venal,20000184,1G-8KY,30001266,9-R6GU
1264,10000015,Venal,20000184,1G-8KY,30001267,N-Q5PW
1265,10000015,Venal,20000185,ST-0EZ,30001268,P-FSQE
1266,10000015,Venal,20000185,ST-0EZ,30001269,H-PA29
1267,10000015,Venal,20000185,ST-0EZ,30001270,1-Y6KI
1268,10000015,Venal,20000185,ST-0EZ,30001271,YP-J33
1269,10000015,Venal,20000185,ST-0EZ,30001272,D-8SI1
1270,10000015,Venal,20000185,ST-0EZ,30001273,9-266Q
1271,10000015,Venal,20000186,48R-PS,30001274,K3JR-J
1272,10000015,Venal,20000186,48R-PS,30001275,CSOA-B
1273,10000015,Venal,20000186,48R-PS,30001276,6W-HRH
1274,10000015,Venal,20000186,48R-PS,30001277,N5Y-4N
1275,10000015,Venal,20000186,48R-PS,30001278,MQFX-Q
1276,10000015,Venal,20000186,48R-PS,30001279,9-8BL8
1277,10000015,Venal,20000187,N32Z-Z,30001280,N6G-H3
1278,10000015,Venal,20000187,N32Z-Z,30001281,3A1P-N
1279,10000015,Venal,20000187,N32Z-Z,30001282,OZ-VAE
1280,10000015,Venal,20000187,N32Z-Z,30001283,A-AFGR
1281,10000015,Venal,20000187,N32Z-Z,30001284,92K-H2
1282,10000015,Venal,20000187,N32Z-Z,30001285,AA-YRK
1283,10000015,Venal,20000188,UTZ-7B,30001286,BV-1JG
1284,10000015,Venal,20000188,UTZ-7B,30001287,0-BFTQ
1285,10000015,Venal,20000188,UTZ-7B,30001288,SS-GED
1286,10000015,Venal,20000188,UTZ-7B,30001289,AJCJ-1
1287,10000015,Venal,20000188,UTZ-7B,30001290,6NJ8-V
1288,10000015,Venal,20000188,UTZ-7B,30001291,Y-4CFK
1289,10000015,Venal,20000189,E-I1JW,30001292,HBD-CC
1290,10000015,Venal,20000189,E-I1JW,30001293,P-GKF5
1291,10000015,Venal,20000189,E-I1JW,30001294,E-7U8U
1292,10000015,Venal,20000189,E-I1JW,30001295,0-XIDJ
1293,10000015,Venal,20000189,E-I1JW,30001296,SBL5-R
1294,10000015,Venal,20000189,E-I1JW,30001297,O-TVTD
1295,10000015,Venal,20000189,E-I1JW,30001298,8CIX-S
1296,10000015,Venal,20000189,E-I1JW,30001299,D-SKWC
1297,10000015,Venal,20000190,W9MQ-1,30001300,4RX-EE
1298,10000015,Venal,20000190,W9MQ-1,30001301,V3X-L8
1299,10000015,Venal,20000190,W9MQ-1,30001302,N0C-UN
1300,10000015,Venal,20000190,W9MQ-1,30001303,VG-6CH
1301,10000015,Venal,20000190,W9MQ-1,30001304,Z0-TJW
1302,10000015,Venal,20000190,W9MQ-1,30001305,QHJ-FW
1303,10000015,Venal,20000190,W9MQ-1,30001306,9IPC-E
1304,10000015,Venal,20000190,W9MQ-1,30001307,EIV-1W
1305,10000015,Venal,20000190,W9MQ-1,30001308,S-1ZXZ
1306,10000015,Venal,20000191,XHYS-O,30001309,N-5476
1307,10000015,Venal,20000191,XHYS-O,30001310,PZOZ-K
1308,10000015,Venal,20000191,XHYS-O,30001311,W3KK-R
1309,10000015,Venal,20000191,XHYS-O,30001312,92D-OI
1310,10000015,Venal,20000191,XHYS-O,30001313,EK2-ET
1311,10000015,Venal,20000191,XHYS-O,30001314,SE-SHZ
1312,10000015,Venal,20000192,Y8-HHZ,30001315,JURU-T
